lon,lat,Period,Amplit.
83.5,-66.4134292602539,11.99991,0.511087516783676
83.5,17.7110137939453,11.99991,0.367955495394804
83.75,-66.3131942749023,11.99991,0.508716397923861
83.75,17.9490070343018,11.99991,0.375138389243543
84,-66.3131942749023,11.99991,0.508382177763054
84,18.1866779327393,11.99991,0.386892195586461
84.25,-66.3131942749023,11.99991,0.507805213118053
84.25,18.4240283966064,11.99991,0.397117243454857
84.5,-66.3131942749023,11.99991,0.507344412277706
84.5,18.6610488891602,11.99991,0.404177338801892
84.75,-66.3131942749023,11.99991,0.507180933216683
84.75,18.897741317749,11.99991,0.413493101423765
85,-66.4134292602539,11.99991,0.509167743129414
85,19.1340980529785,11.99991,0.419386139813607
85.25,-66.4134292602539,11.99991,0.509438151947879
85.25,19.3701171875,11.99991,0.424718720310526
85.5,-66.4134292602539,11.99991,0.510896763190061
85.5,-66.3131942749023,11.99991,0.509093003120691
85.5,19.6057929992676,11.99991,0.432093263202313
85.75,-66.2125549316406,11.99991,0.507045482994131
85.75,19.6057929992676,11.99991,0.430766690849805
86,-66.2125549316406,11.99991,0.506851787833351
86,19.6057929992676,11.99991,0.432799772999393
86.25,-66.2125549316406,11.99991,0.506983052394621
86.25,19.8411273956299,11.99991,0.442392578207776
86.5,-66.1115188598633,11.99991,0.504131538805264
86.5,20.0761108398438,11.99991,0.462478386196361
86.75,-66.0100784301758,11.99991,0.500794702638275
86.75,20.3107452392578,11.99991,0.490647144279946
87,-66.0100784301758,11.99991,0.500740712263481
87,20.5450210571289,11.99991,0.593335399985653
87,20.7789249420166,11.99991,0.743768333654351
87,21.0124206542969,11.99991,0.902960995191854
87,21.2454643249512,11.99991,1.01021485724874
87.25,-66.0100784301758,11.99991,0.501051704645126
87.25,21.4780197143555,11.99991,1.0722779332424
87.5,-66.0100784301758,11.99991,0.501785052815161
87.5,21.4780197143555,11.99991,1.0150694896569
87.75,-66.0100784301758,11.99991,0.502984484994867
87.75,21.7100601196289,11.99991,1.07973819185745
88,-66.0100784301758,11.99991,0.504797712464812
88,21.7100620269775,11.99991,1.05454513206049
88.25,-66.0100784301758,11.99991,0.507448955390888
88.25,21.4780235290527,11.99991,0.788652963314951
88.5,-66.1115188598633,11.99991,0.514862358280394
88.5,21.4780235290527,11.99991,0.709975263538076
88.75,-66.4134292602539,11.99991,0.525236433648527
88.75,-66.3131942749023,11.99991,0.52364263639117
88.75,-66.2125549316406,11.99991,0.521219432759202
88.75,21.4780254364014,11.99991,0.658208057419138
89,-66.6126937866211,11.99991,0.528227444849654
89,-66.5132598876953,11.99991,0.526995457645204
89,21.4780254364014,11.99991,0.611730941309563
89.25,-66.6126937866211,11.99991,0.528013624166611
89.25,21.47802734375,11.99991,0.570292269735417
89.5,-66.6126937866211,11.99991,0.527992284949633
89.5,21.7100734710693,11.99991,0.581036224272054
89.75,-66.6126937866211,11.99991,0.528123314907894
89.75,21.710075378418,11.99991,0.561629487708639
90,-66.6126937866211,11.99991,0.52844645530866
90,21.7100772857666,11.99991,0.526205496420092
90.25,-66.6126937866211,11.99991,0.528976972808616
90.25,21.7100791931152,11.99991,0.441580786613209
90.5,-66.6126937866211,11.99991,0.529757883280149
90.4999923706055,21.9415969848633,11.99991,0.199138660569608
90.75,-66.6126937866211,11.99991,0.530816412513222
90.7499923706055,22.1725654602051,11.99991,1.13688103332635
90.7499847412109,22.4029541015625,11.99991,1.47768265313176
91,-66.5132598876953,11.99991,0.532354948987284
90.9999847412109,22.402961730957,11.99991,1.57588880114045
91.25,-66.5132598876953,11.99991,0.535256211600473
91.2499694824219,22.6327724456787,11.99991,2.14302644081947
91.5,-66.5132598876953,11.99991,0.537688116174782
91.4999847412109,22.4029769897461,11.99991,1.89037567613191
91.4999694824219,22.6327819824219,11.99991,2.17051201026657
91.75,-66.5132598876953,11.99991,0.539954220958731
91.75,21.4780387878418,11.99991,0.603044703579119
91.75,21.7100925445557,11.99991,0.781254985878051
91.7499923706055,21.9416160583496,11.99991,1.09973761930115
91.7499923706055,22.17258644104,11.99991,1.39400989894072
