lon,lat,MOM
-72.2500839233398,-69.0465316772461,0.7864944
-72.25,-54.4904632568359,0.8437682
-72.25,-35.0779609680176,0.2707965
-72.25,-34.8731117248535,0.2578669
-72.25,-34.6677513122559,0.2536039
-72.25,-34.4618797302246,0.2498696
-72.25,-34.255500793457,0.2478271
-72.25,-16.9951572418213,0.1254236
-72.25,11.9132204055786,0.1649274
-72.25,12.1577243804932,0.133182
-72.25,18.1866779327393,0.1368897
-72.25,19.8411273956299,0.215377
-72.4482803344727,40.7638854980469,1.436869
-72.4635162353516,41.109977722168,2.30352
-72.4714279174805,41.2820167541504,2.334773
-78.0048828125,61.0715866088867,1.214197
-79.1260833740234,62.2973899841309,0.7662053
-79.2186584472656,62.3890266418457,0.7476698
-80.5096130371094,63.5451812744141,0.717765
-81.1626205444336,64.0563507080078,0.7526586
-81.5032501220703,64.3064727783203,0.7729613
-81.6189270019531,64.389030456543,0.7764226
-81.7356719970703,64.4711685180664,0.7780905
-81.8534927368164,64.5528945922852,0.7828807
-81.9724044799805,64.6341934204102,0.7927179
-82.092399597168,64.7150802612305,0.801596
-82.213493347168,64.7955474853516,0.8037785
-83.6187896728516,65.6520614624023,0.8349369
-87.1623001098633,67.3245697021484,1.050333
-87.3240966796875,67.3879241943359,1.049697
-87.4869995117188,67.4507446289062,1.046159
-87.6510009765625,67.5130310058594,1.04153
-87.8160858154297,67.5747680664062,1.036659
-87.9822616577148,67.6359558105469,1.029876
-88.1495056152344,67.6965942382812,1.018808
-90.2368240356445,68.3799057006836,0.8717762
-90.417121887207,68.4330444335938,0.8688133
-94.1915893554688,69.3656005859375,1.29199
-94.3871459960938,69.405517578125,1.212789
-94.9765701293945,69.5213241577148,1.037076
-95.1738739013672,69.5586090087891,1.005772
-95.3715438842773,69.5952377319336,0.9332341
-95.5695495605469,69.6312026977539,0.8520534
-97.1621932983398,69.8950805664062,0.7285723
-97.5615997314453,69.9544143676758,0.7031763
-102.275833129883,70.4640960693359,0.6389359
-102.465240478516,70.4775390625,0.6367645
-72.0000762939453,-68.9582061767578,0.7444891
-72,-54.4904632568359,0.9897218
-72,-34.0486145019531,0.2548026
-72,-33.8412208557129,0.243361
-72,-17.2340850830078,0.1276809
-72,9.70328140258789,0.37879
-72,9.94961357116699,0.3561861
-72,12.4020042419434,0.1418417
-72,18.1866779327393,0.1341138
-72,19.8411273956299,0.2077814
-72.1988296508789,40.7700004577637,1.32066
-72.214111328125,41.1164016723633,1.986937
-72.222053527832,41.2886009216309,2.076768
-77.8610305786133,61.2123069763184,1.238917
-77.9432983398438,61.3087692260742,1.215081
-80.4047393798828,63.6830558776855,0.7269487
-80.9546127319336,64.1093902587891,0.7472628
-83.5608520507812,65.7858047485352,0.8843428
-83.9737854003906,66.0094146728516,0.888761
-84.1137390136719,66.0830230712891,0.9143633
-84.2548446655273,66.1561584472656,0.9527636
-84.3971099853516,66.2288208007812,0.9922184
-86.9920425415039,67.3886260986328,1.057081
-88.1555023193359,67.822265625,1.028226
-88.3260498046875,67.8820037841797,1.006276
-90.0881652832031,68.4477386474609,0.8760974
-90.4523162841797,68.5538024902344,0.8725577
-94.4675521850586,69.5165405273438,1.229113
-94.6656036376953,69.555290222168,1.170117
-95.4618377685547,69.7036743164062,0.8641122
-95.6617660522461,69.7391128540039,0.826287
-95.8619766235352,69.7738876342773,0.8097627
-96.0624542236328,69.8079986572266,0.7927338
-97.2689743041992,69.9986724853516,0.7158072
-102.608337402344,70.5662384033203,0.616499
-102.797813415527,70.5785675048828,0.610615
-103.173980712891,70.6014785766602,0.6814794
-103.36060333252,70.6120758056641,0.6753586
-103.546211242676,70.6221160888672,0.6747103
-71.7500762939453,-68.9582138061523,0.7982996
-71.75,-54.6354141235352,0.9543663
-71.75,-33.6333236694336,0.2399085
-71.75,-33.4249229431152,0.226651
-71.75,-33.2160186767578,0.2203252
-71.75,-33.0066146850586,0.2138398
-71.75,-32.7967147827148,0.2110862
-71.75,-32.1640396118164,0.2024292
-71.75,-31.9521617889404,0.1981245
-71.75,-31.7397956848145,0.1940681
-71.75,-31.5269393920898,0.1913815
-71.75,-31.3135986328125,0.1869586
-71.75,-31.0997734069824,0.1817753
-71.75,-30.8854637145996,0.1761961
-71.75,-30.67067527771,0.1721572
-71.75,-30.4554080963135,0.1696217
-71.75,-17.2340850830078,0.1288333
-71.75,9.45676803588867,0.381126
-71.75,10.1957597732544,0.3369684
-71.75,11.1784019470215,0.4176213
-71.75,11.4235544204712,0.412476
-71.75,12.4020042419434,0.1476816
-71.75,17.7110137939453,0.1335159
-71.75,17.9490070343018,0.1231818
-71.75,19.8411273956299,0.1927564
-71.75,21.7107467651367,0.3052107
-71.9569244384766,40.949821472168,1.336722
-71.9726486206055,41.2951965332031,1.755573
-77.8019790649414,61.4496459960938,1.24553
-77.8864059448242,61.5456390380859,1.238256
-77.9717254638672,61.6412506103516,1.214314
-78.0579299926758,61.7364883422852,1.180258
-78.1450347900391,61.8313446044922,1.133907
-78.233039855957,61.9258232116699,1.0793
-78.3219528198242,62.0199241638184,1.01864
-80.1930084228516,63.7348175048828,0.7178612
-80.4110412597656,63.9071044921875,0.7139347
-80.5216293334961,63.9926452636719,0.7110459
-80.6332778930664,64.0777816772461,0.7274809
-83.5050201416016,65.9197158813477,0.8838909
-83.6435165405273,65.9945068359375,0.8841672
-84.2091445922852,66.2889938354492,0.9069255
-86.8209991455078,67.4528427124023,1.063435
-88.3369369506836,68.0073623657227,1.006767
-89.938720703125,68.5157623291016,0.8851113
-90.4902954101562,68.6745300292969,0.8727568
-96.1613159179688,69.9146957397461,0.7540727
-96.3638610839844,69.9476013183594,0.7520268
-100.407325744629,70.4663925170898,0.6215041
-100.606491088867,70.4854888916016,0.610732
-102.944274902344,70.6665649414062,0.58864
-103.50959777832,70.6985015869141,0.6359587
-71.5000686645508,-68.8694610595703,0.7689942
-71.5,-54.7798500061035,0.8382643
-71.5,-32.5863189697266,0.2077404
-71.5,-32.3754272460938,0.2063697
-71.5,-30.2396640777588,0.1630562
-71.5,-30.0234451293945,0.1648188
-71.5,-29.806755065918,0.1639374
-71.5,-29.5895938873291,0.1610769
-71.5,-29.3719635009766,0.1606898
-71.5,-29.1538677215576,0.1530928
-71.5,-28.9353065490723,0.1417032
-71.5,-28.7162837982178,0.1430756
-71.5,-28.4968032836914,0.1438505
-71.5,-17.7110137939453,0.1316494
-71.5,-17.4727058410645,0.1283834
-71.5,9.21007823944092,0.3820123
-71.5,10.1957597732544,0.3247378
-71.5,10.4417161941528,0.3266142
-71.5,10.687479019165,0.3269528
-71.5,10.9330415725708,0.325659
-71.5,11.6684951782227,0.2888251
-71.5,12.6460552215576,0.1517598
-71.5,17.4727058410645,0.1552884
-71.5,20.0761108398438,0.1991081
-71.5,21.4783954620361,0.4802506
-71.5000076293945,21.9426860809326,0.3788669
-71.7232284545898,41.3018035888672,1.540711
-78.1899566650391,62.1604690551758,1.033359
-78.2811813354492,62.2540893554688,0.968646
-80.0897674560547,63.8732757568359,0.708949
-83.8763885498047,66.276123046875,0.8840181
-86.6491546630859,67.517204284668,1.07454
-88.3504791259766,68.1327514648438,1.010611
-89.9727172851562,68.6377105712891,0.8865803
-90.1579132080078,68.6908264160156,0.8811175
-90.3440399169922,68.7433319091797,0.8783966
-96.4674453735352,70.053596496582,0.7303365
-100.139831542969,70.5222854614258,0.6246179
-100.742683410645,70.5798263549805,0.5987097
-103.660980224609,70.7847595214844,0.6152926
-103.848136901855,70.7937698364258,0.6341202
-71.2500610351562,-68.7802734375,0.6780739
-71.25,-54.7798500061035,0.9668304
-71.25,-28.2768630981445,0.1441298
-71.25,-28.056468963623,0.1439323
-71.25,-27.8356227874756,0.1438108
-71.25,-17.9490070343018,0.1312195
-71.25,9.21007823944092,0.3854721
-71.25,9.45676803588867,0.3796415
-71.25,9.70328140258789,0.3621449
-71.25,9.94961357116699,0.3463307
-71.25,11.1784019470215,0.2156268
-71.25,11.6684951782227,0.1961723
-71.25,12.4020042419434,0.1461654
-71.25,17.7110137939453,0.1456322
-71.25,20.0761108398438,0.2130218
-71.25,21.710750579834,0.3529699
-71.4737930297852,41.3084259033203,1.466039
-78.1519393920898,62.3947792053223,0.9425531
-83.6860275268555,66.3362808227539,0.887429
-86.6427001953125,67.6459884643555,1.081813
-86.8100357055664,67.7097091674805,1.074605
-86.9785232543945,67.7728881835938,1.072781
-88.1893310546875,68.1994934082031,1.030907
-90.1969757080078,68.8123321533203,0.881809
-90.3853759765625,68.8644180297852,0.875195
-96.5739135742188,70.1594314575195,0.7247812
-100.274841308594,70.6181030273438,0.6109756
-100.679862976074,70.6559829711914,0.5949801
-104.002670288086,70.8793487548828,0.6201382
-71.0000610351562,-68.7802810668945,0.6532984
-71,-55.0671844482422,0.7910457
-71,-54.9237747192383,1.04752
-71,-54.7798500061035,1.126545
-71,-27.6143245697021,0.1397555
-71,-27.392578125,0.1415597
-71,-27.1703872680664,0.1401821
-71,-26.94775390625,0.1406175
-71,-17.9490070343018,0.1292585
-71,11.1784019470215,0.1736298
-71,11.9132204055786,0.1199669
-71,12.1577243804932,0.1431232
-71,17.9490070343018,0.1509515
-71,18.1866779327393,0.1706227
-71,20.0761108398438,0.2387445
-71.2243347167969,41.315055847168,1.317938
-77.9300079345703,62.4422874450684,0.9712164
-83.3502731323242,66.3224105834961,0.8932666
-86.9791259765625,67.9010925292969,1.074599
-87.8498764038086,68.2069473266602,1.021128
-90.0491027832031,68.8815155029297,0.8852046
-90.4295425415039,68.985466003418,0.8735197
-90.6211395263672,69.036506652832,0.8644658
-96.6832733154297,70.2651062011719,0.7180486
-100.412551879883,70.7137222290039,0.5924289
-104.159599304199,70.9647521972656,0.6171296
-70.7500534057617,-68.6906661987305,0.6488523
-70.75,-55.2100830078125,0.7247078
-70.75,-26.7246780395508,0.1414126
-70.75,-26.5011653900146,0.1416504
-70.75,-26.2772159576416,0.1415106
-70.75,-26.0528354644775,0.1399228
-70.75,-25.8280220031738,0.1396516
-70.75,-25.602783203125,0.1403352
-70.75,-24.924524307251,0.1419199
-70.75,-24.6975994110107,0.141404
-70.75,-24.4702625274658,0.1418982
-70.75,-24.2425117492676,0.1291618
-70.75,-24.0143547058105,0.1281151
-70.75,-23.3274612426758,0.1296495
-70.75,-23.0976982116699,0.1305012
-70.75,-18.1866779327393,0.1324301
-70.75,11.4235544204712,0.1435625
-70.75,18.1866779327393,0.1655521
-70.75,19.8411273956299,0.2081079
-70.9831085205078,41.494026184082,1.537287
-77.8020553588867,62.583553314209,0.8421434
-78.4911880493164,63.2287216186523,0.7404353
-78.5936584472656,63.3193359375,0.7419104
-83.1574935913086,66.3825378417969,0.9247949
-86.982307434082,68.0293502807617,1.070614
-87.6858596801758,68.273796081543,1.016834
-89.9003982543945,68.9508895874023,0.8868703
-90.4765548706055,69.1064682006836,0.8686475
-96.5856475830078,70.3398895263672,0.7065222
-104.318916320801,71.0499877929688,0.6146589
-104.50707244873,71.0569381713867,0.6518797
-70.5000534057617,-68.6906661987305,0.6473779
-70.5,-55.2100830078125,0.7841966
-70.5,-25.3771171569824,0.1372664
-70.5,-25.1510314941406,0.1351759
-70.5,-23.7857913970947,0.1244888
-70.5,-23.5568256378174,0.126515
-70.5,-22.8675422668457,0.1299803
-70.5,-22.6369972229004,0.1298325
-70.5,-19.3701171875,0.1317257
-70.5,-19.1340980529785,0.1305067
-70.5,-18.897741317749,0.128929
-70.5,-18.6610488891602,0.1306333
-70.5,-18.4240283966064,0.1335126
-70.5,11.4235544204712,0.194865
-70.5,11.9132204055786,0.1759097
-70.5,18.1866779327393,0.1599815
-70.5,19.8411273956299,0.2277741
-70.7336273193359,41.5008392333984,1.373311
-70.7782745361328,42.3535385131836,1.183266
-70.7878723144531,42.5221366882324,1.150251
-77.5795135498047,62.6314506530762,0.8428453
-78.0691604614258,63.0956344604492,0.7407363
-78.1700973510742,63.187313079834,0.7186617
-78.4790420532227,63.4600028991699,0.7237991
-82.9639358520508,66.4427642822266,0.9327306
-86.9880828857422,68.1576461791992,1.057123
-87.7008895874023,68.4007110595703,1.006423
-89.750862121582,69.0204467773438,0.8911777
-90.3311386108398,69.1766204833984,0.8707259
-91.9174957275391,69.5651016235352,0.7785608
-92.1194076538086,69.6107482910156,0.7723315
-92.3220520019531,69.6557388305664,0.7682835
-92.5253982543945,69.700065612793,0.7643473
-96.4873733520508,70.4149169921875,0.6987131
-104.48063659668,71.1350555419922,0.6245486
-70.2500534057617,-68.690673828125,0.6482072
-70.25,-55.0671844482422,0.9688285
-70.25,-22.406063079834,0.1247928
-70.25,-22.1747455596924,0.1256629
-70.25,-21.9430446624756,0.1265005
-70.25,-21.7109680175781,0.1346736
-70.25,-21.478515625,0.1364678
-70.25,-21.2456912994385,0.1357555
-70.25,-21.0124988555908,0.1374775
-70.25,-20.7789421081543,0.136642
-70.25,-20.5450229644775,0.1330469
-70.25,-20.3107452392578,0.1332428
-70.25,-20.0761108398438,0.1339528
-70.25,-19.8411273956299,0.1321178
-70.25,-19.6057929992676,0.1308688
-70.25,11.4235544204712,0.2546541
-70.25,11.6684951782227,0.2631074
-70.25,12.1577243804932,0.1673651
-70.25,12.6460552215576,0.1568187
-70.25,18.1866779327393,0.1753088
-70.25,19.8411273956299,0.2637698
-70.4841232299805,41.5076599121094,1.277417
-70.5013656616211,41.8510131835938,1.26545
-70.5103149414062,42.0217170715332,1.07491
-70.5194854736328,42.1917762756348,1.056559
-70.5483551025391,42.6980972290039,1.028274
-70.5584487915039,42.865592956543,1.026587
-70.5687713623047,43.0324516296387,1.032553
-70.5793380737305,43.1986808776855,1.054224
-77.2609939575195,62.5851211547852,0.8501129
-77.7480163574219,63.0526542663574,0.7551727
-78.2603378295898,63.5105018615723,0.7094616
-82.7695770263672,66.5030975341797,0.9347247
-86.1199111938477,67.971076965332,0.9633002
-86.2928619384766,68.0351791381836,0.9624621
-86.9964752197266,68.2859802246094,1.017818
-87.7185974121094,68.5276412963867,0.9940533
-87.9019470214844,68.5865936279297,0.9922889
-89.6004638671875,69.0901794433594,0.9002382
-90.1848754882812,69.246955871582,0.8739572
-91.7828216552734,69.6369552612305,0.7782627
-92.3952713012695,69.7724533081055,0.7653396
-96.3884506225586,70.4902038574219,0.6906538
-104.454025268555,71.2134704589844,0.6071998
-70.0001831054688,-69.2219848632812,0.6179057
-70.0001602172852,-69.1345062255859,0.6209812
-70.000129699707,-69.0466003417969,0.6240824
-70.0001068115234,-68.9582595825195,0.6302723
-70.0000915527344,-68.8694915771484,0.6380545
-70.0000686645508,-68.7802963256836,0.6449888
-70,-55.2100830078125,1.031865
-70,-55.0671844482422,1.11351
-70,12.1577243804932,0.137606
-70,12.4020042419434,0.1382252
-70,12.8898735046387,0.1693698
-70,18.4240283966064,0.2147578
-70,19.8411273956299,0.2981827
-70.2346038818359,41.5144882202148,1.154479
-70.2518844604492,41.8581695556641,1.219164
-70.3408737182617,43.3729972839355,1.001856
-76.942008972168,62.5378837585449,0.8629685
-77.5262298583984,63.1017837524414,0.7563119
-78.0410232543945,63.5610504150391,0.7208399
-82.5744171142578,66.5635299682617,0.9450501
-85.9452362060547,68.0367660522461,0.96487
-86.2945709228516,68.1648864746094,0.9667186
-86.4710311889648,68.2281036376953,0.9705889
-86.8274993896484,68.3528442382812,1.00153
-87.9247055053711,68.7131729125977,0.9918416
-89.4492111206055,69.1600952148438,0.9117742
-90.2358551025391,69.3686752319336,0.8693578
-90.8356170654297,69.5184173583984,0.8287891
-91.0372924804688,69.5670394897461,0.8089694
-91.2398147583008,69.6150207519531,0.7923954
-91.4431686401367,69.6623382568359,0.7870123
-91.6473159790039,69.7090072631836,0.7862639
-92.2643356323242,69.8450469970703,0.769292
-96.2888641357422,70.5657272338867,0.6864147
-104.427238464355,71.2921829223633,0.5937656
-69.7501907348633,-69.2219924926758,0.6292107
-69.75,-55.3524703979492,1.151083
-69.75,11.9132204055786,0.127483
-69.75,12.6460552215576,0.1478548
-69.75,18.4240283966064,0.2314069
-69.75,19.3701171875,0.2087364
-69.75,19.6057929992676,0.2556961
-69.9850540161133,41.5213241577148,0.9588359
-70.011360168457,42.0363731384277,0.9029356
-70.1026763916016,43.5470581054688,1.006229
-70.1140365600586,43.7117691040039,1.041367
-76.6225814819336,62.4897308349609,0.868417
-77.4052200317383,63.2438774108887,0.750475
-77.5076217651367,63.3364067077637,0.7489532
-77.6110610961914,63.4285469055176,0.7510757
-77.7155532836914,63.5202941894531,0.7434366
-82.3784484863281,66.6240539550781,0.9601471
-85.9448623657227,68.1671676635742,0.9658099
-86.4776458740234,68.3575286865234,0.9677691
-87.9501876831055,68.8397445678711,0.9875566
-88.1393737792969,68.8973617553711,0.9912053
-89.49365234375,69.2834777832031,0.9019142
-90.2897186279297,69.4903335571289,0.8576683
-90.491081237793,69.5404434204102,0.8409467
-91.3053207397461,69.7344055175781,0.7954465
-91.717414855957,69.8274536132812,0.7853203
-92.1325759887695,69.9178466796875,0.7716974
-96.188606262207,70.6415023803711,0.7066952
-96.4054946899414,70.672737121582,0.6842639
-96.6224975585938,70.7032852172852,0.6749465
-104.204460144043,71.3640975952148,0.5578278
-69.5002746582031,-69.3956680297852,0.6368114
-69.5002365112305,-69.3090515136719,0.6360711
-69.5,-55.4943466186523,1.071445
-69.5,11.6684951782227,0.1193755
-69.5,18.1866779327393,0.209067
-69.5,19.3701171875,0.2181889
-69.7440567016602,41.7006607055664,0.884344
-69.7528381347656,41.8725051879883,0.8508205
-69.86474609375,43.7208709716797,1.019567
-76.3027420043945,62.4406623840332,0.8804984
-77.2855911254883,63.3861961364746,0.7564867
-77.389518737793,63.4786224365234,0.7633668
-77.494499206543,63.5706558227539,0.7544709
-77.9251174926758,63.9348526000977,0.7124237
-82.1816558837891,66.6846694946289,0.9696238
-85.9470367431641,68.2976150512695,0.9651043
-88.1699905395508,69.0235443115234,0.9659073
-88.362663269043,69.0801620483398,0.9654762
-88.5564193725586,69.1361618041992,0.9638028
-88.7512512207031,69.1915435791016,0.9578847
-88.9471282958984,69.2462997436523,0.9457136
-89.1440582275391,69.3004379272461,0.9271215
-91.373779296875,69.8537063598633,0.7931473
-92.2102127075195,70.0352249145508,0.7599722
-96.7439804077148,70.8095550537109,0.6661434
-104.175369262695,71.4433517456055,0.5455784
-69.2505111694336,-69.7378005981445,0.6877939
-69.2504425048828,-69.6529235839844,0.6719739
-69.2503890991211,-69.5676116943359,0.6569062
-69.2503356933594,-69.4818649291992,0.6518924
-69.25,-67.6771469116211,0.6311009
-69.25,-67.5825347900391,0.6311422
-69.25,-67.4875106811523,0.6233829
-69.25,-55.4943466186523,1.14279
-69.25,-52.558837890625,0.8546502
-69.25,-52.4065895080566,0.8795921
-69.25,-52.2538108825684,0.9402281
-69.25,11.6684951782227,0.1167729
-69.25,12.1577243804932,0.1160456
-69.25,18.1866779327393,0.2124553
-69.25,19.1340980529785,0.1852677
-69.6154251098633,43.7299842834473,1.010231
-75.9824981689453,62.3906669616699,0.8903797
-76.9596099853516,63.3429222106934,0.7804543
-77.3793640136719,63.7129859924316,0.7611294
-77.5956726074219,63.8956565856934,0.7360238
-77.8163452148438,64.0767364501953,0.7238604
-78.1556701660156,64.3453598022461,0.7534749
-78.2710189819336,64.4340972900391,0.7586676
-81.9840240478516,66.7453765869141,0.967593
-85.7719192504883,68.3641815185547,0.9666596
-91.8665313720703,70.0640411376953,0.7756045
-92.0783309936523,70.1086044311523,0.7710033
-96.6477203369141,70.8861999511719,0.6628129
-104.34578704834,71.5300369262695,0.5513347
-69.0005264282227,-69.7378234863281,0.7073016
-69.0004577636719,-69.652946472168,0.6915925
-69,-67.771354675293,0.6389521
-69,-67.39208984375,0.6251521
-69,-67.296272277832,0.6236136
-69,-55.4943466186523,1.228659
-69,-52.558837890625,0.8403674
-69,-52.2538108825684,0.9556922
-69,-51.6374168395996,0.8144534
-69,-51.481990814209,0.8068991
-69,-51.3260345458984,0.8151772
-69,-51.169548034668,0.8254539
-69,-51.0125274658203,0.8309897
-69,-50.8549728393555,0.8306143
-69,-50.6968841552734,0.8352081
-69,-50.5382614135742,0.8675012
-69,11.6684951782227,0.1136897
-69,11.9132204055786,0.1098683
-69,12.4020042419434,0.1209673
-69,18.1866779327393,0.2115078
-69,19.1340980529785,0.2487057
-69.3777542114258,43.903751373291,1.022263
-75.6618957519531,62.3397407531738,0.9003992
-76.6331405639648,63.2987213134766,0.7952414
-77.0505294799805,63.6714973449707,0.7656981
-77.4851455688477,64.0379791259766,0.7302483
-77.8227081298828,64.3086700439453,0.7397522
-78.1704177856445,64.5757217407227,0.8057605
-78.2886123657227,64.6639175415039,0.8176509
-81.9370040893555,66.8824081420898,0.9867185
-85.7768859863281,68.4950408935547,0.9615657
-91.5196228027344,70.0920181274414,0.7820059
-96.55078125,70.9630889892578,0.6578584
-98.7734375,71.2277145385742,0.589691
-98.9946670532227,71.2504272460938,0.5849909
-99.2155532836914,71.2724609375,0.5771561
-104.318260192871,71.6098937988281,0.5351275
-68.7504119873047,-69.5676498413086,0.6986043
-68.750358581543,-69.4819030761719,0.68571
-68.7503051757812,-69.3957138061523,0.674233
-68.75,-67.771354675293,0.6392785
-68.75,-67.2000579833984,0.6370276
-68.75,-67.1034622192383,0.6335866
-68.75,-67.006477355957,0.6328514
-68.75,-55.4943466186523,1.296381
-68.75,-52.558837890625,0.750049
-68.75,-52.4065895080566,0.7351199
-68.75,-51.9466743469238,0.7549021
-68.75,-51.792308807373,0.761215
-68.75,-50.3791007995605,0.8778228
-68.75,11.4235544204712,0.1127432
-68.75,12.1577243804932,0.1118006
-68.75,17.9490070343018,0.1985073
-68.75,19.1340980529785,0.289212
-69.1283874511719,43.9130668640137,1.039603
-75.4329833984375,62.3861694335938,0.914593
-76.5115737915039,63.4421081542969,0.7742244
-76.6158447265625,63.5357856750488,0.7847309
-76.7211837768555,63.6290740966797,0.775449
-77.489128112793,64.2710342407227,0.7355421
-78.1912994384766,64.8056182861328,0.8256025
-78.3123931884766,64.8932876586914,0.8330954
-81.7385101318359,66.9435424804688,0.9908193
-85.7844390869141,68.6259460449219,0.9609199
-91.3828811645508,70.165412902832,0.7789931
-96.6775436401367,71.0699005126953,0.6560538
-98.4711074829102,71.2825393676758,0.5911759
-99.3629379272461,71.3724517822266,0.5682318
-104.493003845215,71.6967010498047,0.5529418
-68.5002670288086,-69.3091125488281,0.6634575
-68.5002288818359,-69.2220611572266,0.659012
-68.5001907348633,-69.1345748901367,0.6530555
-68.5,-67.771354675293,0.6353097
-68.5,-66.9086227416992,0.6350744
-68.5,-66.8103713989258,0.6350532
-68.5,-55.4943466186523,1.301395
-68.5,-52.710563659668,0.6881541
-68.5,-52.2538108825684,0.6986772
-68.5,-52.1005058288574,0.7093101
-68.5,-50.3791007995605,0.8461729
-68.5,11.4235544204712,0.1090143
-68.5,12.1577243804932,0.1076448
-68.5,18.1866779327393,0.2199944
-68.5,18.897741317749,0.281496
-68.8909759521484,44.0867919921875,1.100158
-68.9032363891602,44.2505950927734,1.278766
-69.3051834106445,48.1549072265625,1.295812
-69.3254699707031,48.3037338256836,1.297992
-75.1111068725586,62.334041595459,0.9242763
-77.1549606323242,64.2324676513672,0.7340463
-78.2184295654297,65.0350570678711,0.8361788
-81.5391540527344,67.0047607421875,1.009874
-85.7946014404297,68.7568817138672,0.9580484
-91.4609756469727,70.2847900390625,0.7607116
-91.6774978637695,70.3299102783203,0.7507328
-91.894775390625,70.3743515014648,0.7430215
-96.5810699462891,71.1473922729492,0.6519269
-98.1641082763672,71.3367080688477,0.582261
-99.5132598876953,71.4722213745117,0.5577609
-104.467086791992,71.7771453857422,0.5260056
-68.2501678466797,-69.0466690063477,0.6444929
-68.25,-67.6771469116211,0.6332299
-68.25,-67.5825347900391,0.627707
-68.25,-66.7117309570312,0.634085
-68.25,-55.6357154846191,1.201408
-68.25,-55.3524703979492,1.221561
-68.25,-53.1625823974609,0.7205538
-68.25,-53.0124320983887,0.6934999
-68.25,-52.861759185791,0.6700418
-68.25,-50.2194061279297,0.8855323
-68.25,10.687479019165,0.1294934
-68.25,10.9330415725708,0.1115227
-68.25,11.1784019470215,0.1090585
-68.25,11.9132204055786,0.1017868
-68.25,12.4020042419434,0.1138752
-68.25,18.4240283966064,0.2203727
-68.25,18.6610488891602,0.2816951
-68.6538467407227,44.2602958679199,1.124249
-69.0565643310547,48.1698303222656,1.303637
-69.0975799560547,48.467399597168,1.292004
-69.1186294555664,48.6153717041016,1.285426
-74.7889251708984,62.2809715270996,0.9406106
-76.8202285766602,64.1929473876953,0.7387846
-78.0014572143555,65.0896148681641,0.8182971
-81.3389205932617,67.066047668457,0.988499
-85.6191635131836,68.8246688842773,0.9596299
-91.9806213378906,70.4926300048828,0.7302592
-92.2009735107422,70.5358810424805,0.7228055
-96.48388671875,71.2251205444336,0.6470176
-98.080192565918,71.4153060913086,0.5811613
-99.4410095214844,71.5514450073242,0.556702
-104.646209716797,71.8640594482422,0.5181313
-68.0001678466797,-69.0466766357422,0.647661
-68,-67.5825347900391,0.6246889
-68,-66.6126937866211,0.6396502
-68,-55.7765731811523,1.119053
-68,-55.4943466186523,1.074643
-68,-55.3524703979492,1.252413
-68,-53.4613075256348,0.6846969
-68,-53.3122062683105,0.6693749
-68,-50.0591773986816,0.9222021
-68,10.687479019165,0.1075581
-68,12.1577243804932,0.1015831
-68.404411315918,44.2700004577637,1.094465
-68.8282470703125,48.334041595459,1.299506
-68.8915100097656,48.7786483764648,1.282121
-74.5576324462891,62.3268699645996,0.9598137
-76.5972442626953,64.2446670532227,0.8542212
-77.7837448120117,65.1442184448242,0.8054192
-81.2938842773438,67.2042541503906,0.995531
-85.2546310424805,68.8285751342773,0.9647819
-92.2922286987305,70.6535263061523,0.7080315
-92.5155944824219,70.6955795288086,0.6992454
-96.3859939575195,71.3030776977539,0.6293734
-97.9956512451172,71.494140625,0.5840079
-99.5957107543945,71.6513442993164,0.5476111
-104.827911376953,71.9507751464844,0.5207689
-67.7501449584961,-68.9583435058594,0.6524259
-67.75,-67.7713623046875,0.6359673
-67.75,-67.6771469116211,0.6315856
-67.75,-67.5825347900391,0.623466
-67.75,-66.6126937866211,0.6449947
-67.75,-55.6357154846191,1.029466
-67.75,-55.3524703979492,1.248069
-67.75,-53.7579498291016,0.7259541
-67.75,-53.6098899841309,0.6789887
-67.75,-49.8984069824219,0.9425575
-67.75,10.687479019165,0.1034026
-68.1549377441406,44.2797088623047,1.052613
-68.6002883911133,48.4981651306152,1.382214
-68.6647720336914,48.9418563842773,1.281106
-74.3257827758789,62.3727798461914,0.9695835
-74.5117721557617,62.5720634460449,0.8841358
-76.3735656738281,64.2964019775391,0.9011093
-77.5652770996094,65.1988525390625,0.7878039
-77.691047668457,65.2868270874023,0.8107158
-81.2509536743164,67.3425903320312,0.9956166
-85.0760803222656,68.896354675293,0.9686744
-92.6122894287109,70.8125762939453,0.6910816
-92.838623046875,70.8534164428711,0.6827349
-96.2873764038086,71.3812637329102,0.6391056
-97.6788482666016,71.5478973388672,0.5932096
-97.9104690551758,71.5732192993164,0.5857196
-98.1418991088867,71.5978469848633,0.5726402
-99.7533874511719,71.7510147094727,0.5400261
-99.9819107055664,71.7701873779297,0.531737
-104.805519104004,72.0321044921875,0.5100971
-67.5001449584961,-68.9583511352539,0.6572995
-67.5001220703125,-68.8695755004883,0.6538098
-67.5000991821289,-68.7803649902344,0.6492538
-67.5,-67.8651580810547,0.6277042
-67.5,-66.6126937866211,0.6395389
-67.5,-55.7765731811523,0.9849441
-67.5,-55.3524703979492,1.182185
-67.5,-53.9054870605469,0.7130338
-67.5,-49.7371025085449,0.8708658
-67.5,-49.5752601623535,0.8917417
-67.5,-49.4128799438477,0.9091462
-67.5,-49.2499580383301,0.9278178
