id,lat_req,lon_req,lat_near,lon_near,dist_km,depth,max_max,ti_max_max
107,52.792000000000002,-6.1451998000000003,52.829551696777344,-5.9426212310791016,14.241544213065806,26.786355972290039,0.88570808245110899,2020-11-02T01:00:00
108,57.731999999999999,-152.512,57.750988006591797,-152.26605224609375,14.748721440829765,12.816861152648926,0.66273066201266229,2016-01-27T14:00:00
109,31.26778333,130.29304999999999,31.168268203735352,130.22610473632812,12.766150475583329,256.90289306640625,0.60687207519858077,2004-08-29T20:00:00
110,27.199770000000001,-80.206712999999993,27.138200759887695,-80.0018310546875,21.393224636438642,63.15130615234375,0.58703666579286373,2004-09-05T04:00:00
111,53.544966000000002,8.5681820000000002,53.561248779296875,8.4262542724609375,9.5487536620879787,10,2.854457795544258,2013-12-06T05:00:00
112,54.178908999999997,7.8899229999999996,54.078624725341797,7.790642261505127,12.8915679747503,20.291423797607422,2.3515583210863942,2013-12-06T06:00:00
113,32.779166670000002,132.9588833,32.614963531494141,132.96119689941406,18.259864621109536,106.80390930175781,0.55319656309775711,2018-09-30T06:00:00
114,32.696116670000002,128.84944999999999,32.776432037353516,128.9571533203125,13.462554826985285,10,0.55890828031635142,2004-09-06T23:00:00
115,34.076383329999999,136.2072167,34.051921844482422,136.44181823730469,21.780871369706368,264.12457275390625,0.50025052098791156,2009-10-07T18:00:00
116,55.337000000000003,-160.50200000000001,55.271785736083984,-160.48162841796875,7.3652482184455748,21.890605926513672,0.92184396548637615,2002-11-04T06:00:00
117,33.683616669999999,135.37528330000001,33.639793395996094,135.19766235351562,17.145920416079164,170.02493286132812,0.51353303238195402,2018-09-30T10:00:00
118,56.623111000000002,-6.064222,56.634025573730469,-6.2509880065917969,11.487726646773462,10,1.5220084079435814,2005-01-11T20:00:00
119,59.548000000000002,-139.73500000000001,59.552215576171875,-139.71853637695312,1.0394525426832422,18.755153656005859,0.70080666313966644,1999-02-06T00:00:00
120,31.57695,131.40944999999999,31.587150573730469,131.47244262695312,6.0738918027403059,51.46917724609375,0.54210500644127324,2022-09-18T09:00:00
121,-31.42679171,152.9109833,-31.526939392089844,153,13.973950638127086,57.520484924316406,0.26938859040613222,2002-10-23T04:00:00
122,34.240549999999999,132.55028329999999,34.002029418945312,132.43905639648438,28.430008659941446,17.588085174560547,1.0921708283754299,2004-09-07T05:00:00
123,42.975549999999998,144.37138329999999,42.839183807373047,144.36630249023438,15.168895140295501,94.520828247070312,0.58363278558877396,2021-02-15T18:00:00
124,41.78166667,140.72471669999999,41.634929656982422,140.66226196289062,17.120303326956932,116.61286926269531,0.44938528418469742,2021-02-15T17:00:00
125,59.324199999999998,18.081700000000001,59.356254577636719,18.438823699951172,20.561153984245703,10,0.82670551988741126,2007-01-21T08:00:00
126,60.4086,18.210799999999999,60.522018432617188,18.182210922241211,12.708558051947128,10.755922317504883,1.0427930367530116,2007-01-14T19:00:00
127,34.608333330000001,138.22221669999999,34.469982147216797,138.18620300292969,15.733657239969919,76.127922058105469,0.50641849298476049,2017-10-22T18:00:00
128,64.150581000000003,-21.939889999999998,64.131553649902344,-22.171550750732422,11.432669898366285,27.055667877197266,0.746990533267749,2022-02-21T23:00:00
129,35.091383329999999,136.88083330000001,34.847034454345703,136.92709350585938,27.495423616965258,10,0.8791154180124876,2018-09-30T13:00:00
130,26.213333330000001,127.6652833,26.248977661132812,127.49787902832031,17.161527016489178,54.278007507324219,0.62610901557141407,2014-10-11T15:00:00
131,40.647216669999999,139.9263833,40.719940185546875,139.96464538574219,8.7063523270885703,70.175086975097656,0.48457737079094737,2012-04-03T19:00:00
132,-29.428999999999998,153.3621,-29.371963500976562,153.5,14.787998161668838,52.31781005859375,0.27163001356675215,2022-03-29T23:00:00
133,28.399999999999999,129.49799999999999,28.217180252075195,129.49339294433594,20.333659089682669,65.346336364746094,0.61650893617226754,2002-08-29T11:00:00
